,id
2109,NLB_501193504EDR_F0510268NCAM07753M1
2110,NLB_501537451EDR_F0510574NCAM00385M1
2111,NLB_501537794EDR_F0510592NCAM00254M1
2112,NLB_501537818EDR_F0510592NCAM00254M1
2113,NLB_501537843EDR_F0510592NCAM00254M1
2114,NLB_501537868EDR_F0510592NCAM00254M1
2115,NLB_501537892EDR_F0510592NCAM00254M1
2116,NLB_501632302EDR_F0510874NCAM00255M1
2117,NLB_501632334EDR_F0510874NCAM00255M1
2118,NLB_501632366EDR_F0510874NCAM00255M1
2119,NLB_501632398EDR_F0510874NCAM00255M1
2120,NLB_501632428EDR_F0510874NCAM00255M1
2121,NLB_501637323EDR_F0510874NCAM00256M1
2122,NLB_501718086EDR_F0511048NCAM00386M1
2123,NLB_501719312EDR_F0511102NCAM00257M1
2124,NLB_501719336EDR_F0511102NCAM00257M1
2125,NLB_501719368EDR_F0511102NCAM00257M1
2126,NLB_501719594EDR_F0511102NCAM07753M1
2127,NLB_501719625EDR_F0511102NCAM07753M1
2128,NLB_502163392EDR_F0511126NCAM00257M1
2129,NLB_502163424EDR_F0511126NCAM00257M1
2130,NLB_502163456EDR_F0511126NCAM00257M1
2131,NLB_502337811EDR_F0511298NCAM00258M1
2132,NLB_502338401EDR_F0511298NCAM00259M1
2133,NLB_502338433EDR_F0511298NCAM00259M1
2134,NLB_502338465EDR_F0511298NCAM00259M1
2135,NLB_502338497EDR_F0511298NCAM00259M1
2136,NLB_502692967EDR_F0511616NCAM00263M1
2137,NLB_502692998EDR_F0511616NCAM00263M1
2138,NLB_502694521EDR_F0511754NCAM00385M1
2139,NLB_502700877EDR_F0511800NCAM00264M1
2140,NLB_502700909EDR_F0511800NCAM00264M1
2141,NLB_502700942EDR_F0511800NCAM00264M1
2142,NLB_502701280EDR_F0511800NCAM00265M1
2143,NLB_502701312EDR_F0511800NCAM00265M1
2144,NLB_502865410EDR_F0511800CCAM15039M1
2145,NLB_502878169EDR_F0511968NCAM00385M1
2146,NLB_502878833EDR_F0512004NCAM00266M1
2147,NLB_502878865EDR_F0512004NCAM00266M1
2148,NLB_502878896EDR_F0512004NCAM00266M1
2149,NLB_502878929EDR_F0512004NCAM00266M1
2150,NLB_502879361EDR_F0512004NCAM00267M1
2151,NLB_503310943EDR_F0512106NCAM00493M1
2152,NLB_503313306EDR_F0512280NCAM00385M1
2153,NLB_503314068EDR_F0512322NCAM00268M1
2154,NLB_503314093EDR_F0512322NCAM00268M1
2155,NLB_503314118EDR_F0512322NCAM00268M1
2156,NLB_503314142EDR_F0512322NCAM00268M1
2157,NLB_503314594EDR_F0512322NCAM07753M1
2158,NLB_503417685EDR_F0512322NCAM00565M1
2159,NLB_503501814EDR_F0512704NCAM00271M1
2160,NLB_503501845EDR_F0512704NCAM00271M1
2161,NLB_503501870EDR_F0512704NCAM00271M1
2162,NLB_503501903EDR_F0512704NCAM00271M1
2163,NLB_503502805EDR_F0512704NCAM00272M1
2164,NLB_503502835EDR_F0512704NCAM00272M1
2165,NLB_503678458EDR_F0520000NCAM00273M1
2166,NLB_503678490EDR_F0520000NCAM00273M1
2167,NLB_503678520EDR_F0520000NCAM00273M1
2168,NLB_503678551EDR_F0520000NCAM00273M1
2169,NLB_503679013EDR_F0520000NCAM07753M1
2170,NLB_504569400EDR_F0520004NCAM00565M1
2171,NLB_505360067EDR_F0520614NCAM05113M1
2172,NLB_505360098EDR_F0520614NCAM05113M1
2173,NLB_505360129EDR_F0520614NCAM05113M1
2174,NLB_505360453EDR_F0520614NCAM07753M1
2175,NLB_505360485EDR_F0520614NCAM07753M1
2176,NLB_505360517EDR_F0520614NCAM07753M1
2177,NLB_505446960EDR_F0520878NCAM00385M1
2178,NLB_505447768EDR_F0520936NCAM00277M1
2179,NLB_505447800EDR_F0520936NCAM00277M1
2180,NLB_505447824EDR_F0520936NCAM00277M1
2181,NLB_505448358EDR_F0520936NCAM12753M1
2182,NLB_505448389EDR_F0520936NCAM12753M1
2183,NLB_505448420EDR_F0520936NCAM12753M1
2184,NLB_505448452EDR_F0520936NCAM12753M1
2185,NLB_505448484EDR_F0520936NCAM12753M1
2186,NLB_506433586EDR_F0521162NCAM00565M1
2187,NLB_506595366EDR_F0521162NCAM00323M1
2188,NLB_506599920EDR_F0521162NCAM00323M1
2189,NLB_506608552EDR_F0521162NCAM00323M1
2190,NLB_507048675EDR_F0521162NCAM00323M1
2191,NLB_507110051EDR_F0521162NCAM00323M1
2192,NLB_507205946EDR_F0521162NCAM00323M1
2193,NLB_507299922EDR_F0521162NCAM00323M1
2194,NLB_507737838EDR_F0521162NCAM00305M1
2195,NLB_507843933EDR_F0521312NCAM00280M1
2196,NLB_507843964EDR_F0521312NCAM00280M1
2197,NLB_507843995EDR_F0521312NCAM00280M1
2198,NLB_507844026EDR_F0521312NCAM00280M1
2199,NLB_507844571EDR_F0521312NCAM07753M1
2200,NLB_507844603EDR_F0521312NCAM07753M1
2201,NLB_507930727EDR_F0521370NCAM00281M1
2202,NLB_507930759EDR_F0521370NCAM00281M1
2203,NLB_507930791EDR_F0521370NCAM00281M1
2204,NLB_507937805EDR_F0521370NCAM00311M1
2205,NLB_507938023EDR_F0521370NCAM07753M1
2206,NLB_507938054EDR_F0521370NCAM07753M1
2207,NLB_507938085EDR_F0521370NCAM07753M1
2208,NLB_508197272EDR_F0521370NCAM00282M1
2209,NLB_508197304EDR_F0521370NCAM00282M1
2210,NLB_508197336EDR_F0521370NCAM00282M1
2211,NLB_508197367EDR_F0521370NCAM00282M1
2212,NLB_508197398EDR_F0521370NCAM00282M1
2213,NLB_508209343EDR_F0521370NCAM00565M1
2214,NLB_508288702EDR_F0521722NCAM00282M1
2215,NLB_508288733EDR_F0521722NCAM00282M1
2216,NLB_508288764EDR_F0521722NCAM00282M1
2217,NLB_508288788EDR_F0521722NCAM00282M1
2218,NLB_508289646EDR_F0521722NCAM07753M1
2219,NLB_508376918EDR_F0522262NCAM00283M1
2220,NLB_508376950EDR_F0522262NCAM00283M1
2221,NLB_508376981EDR_F0522262NCAM00283M1
2222,NLB_508377005EDR_F0522262NCAM00283M1
2223,NLB_508377601EDR_F0522262NCAM07753M1
2224,NLB_508377626EDR_F0522262NCAM07753M1
2225,NLB_508462644EDR_F0522352NCAM00385M1
2226,NLB_508463815EDR_F0522388NCAM00284M1
2227,NLB_508463840EDR_F0522388NCAM00284M1
2228,NLB_508463864EDR_F0522388NCAM00284M1
2229,NLB_508463895EDR_F0522388NCAM00284M1
2230,NLB_508904808EDR_F0522460NCAM00385M1
2231,NLB_508905525EDR_F0522500NCAM00286M1
2232,NLB_508905557EDR_F0522500NCAM00286M1
2233,NLB_508905588EDR_F0522500NCAM00286M1
2234,NLB_508906328EDR_F0522500NCAM07753M1
2235,NLB_508906352EDR_F0522500NCAM07753M1
2236,NLB_508995618EDR_F0522632NCAM00385M1
2237,NLB_508996310EDR_F0522668NCAM00288M1
2238,NLB_508996335EDR_F0522668NCAM00288M1
2239,NLB_508996367EDR_F0522668NCAM00288M1
2240,NLB_509001223EDR_F0522668NCAM07753M1
2241,NLB_509001254EDR_F0522668NCAM07753M1
2242,NLB_509361643EDR_F0522772NCAM00289M1
2243,NLB_509361675EDR_F0522772NCAM00289M1
2244,NLB_509361712EDR_F0522772NCAM00289M1
2245,NLB_509361748EDR_F0522772NCAM00289M1
2246,NLB_509361779EDR_F0522772NCAM00289M1
2247,NLB_509536929EDR_F0530000NCAM00291M1
2248,NLB_509536960EDR_F0530000NCAM00291M1
2249,NLB_509537602EDR_F0530000NCAM00292M1
2250,NLB_509537627EDR_F0530000NCAM00292M1
2251,NLB_509537651EDR_F0530000NCAM00292M1
2252,NLB_509710263EDR_F0530150NCAM00386M1
2253,NLB_509714877EDR_F0530186NCAM00293M1
2254,NLB_509714907EDR_F0530186NCAM00293M1
2255,NLB_509715924EDR_F0530186NCAM07753M1
2256,NLB_509715955EDR_F0530186NCAM07753M1
2257,NLB_509715986EDR_F0530186NCAM07753M1
2258,NLB_509977259EDR_F0530372NCAM00294M1
2259,NLB_509977290EDR_F0530372NCAM00294M1
2260,NLB_509977321EDR_F0530372NCAM00294M1
2261,NLB_509977929EDR_F0530372NCAM07753M1
2262,NLB_509977960EDR_F0530372NCAM07753M1
2263,NLB_510153600EDR_F0530576NCAM00385M1
2264,NLB_510158977EDR_F0530636NCAM00295M1
2265,NLB_510159009EDR_F0530636NCAM00295M1
2266,NLB_510159041EDR_F0530636NCAM00295M1
2267,NLB_510159080EDR_F0530636NCAM00295M1
2268,NLB_510159686EDR_F0530636NCAM07753M1
2269,NLB_510597248EDR_F0531020NCAM00385M1
2270,NLB_510598123EDR_F0531056NCAM06654M1
2271,NLB_510598148EDR_F0531056NCAM06654M1
2272,NLB_510598180EDR_F0531056NCAM06654M1
2273,NLB_510598212EDR_F0531056NCAM06654M1
2274,NLB_510598236EDR_F0531056NCAM06654M1
2275,NLB_510603518EDR_F0531056NCAM06753M1
2276,NLB_510771926EDR_F0531140NCAM00385M1
2277,NLB_510771957EDR_F0531140NCAM00385M1
2278,NLB_510778601EDR_F0531182NCAM00299M1
2279,NLB_510778625EDR_F0531182NCAM00299M1
2280,NLB_510778656EDR_F0531182NCAM00299M1
2281,NLB_510778688EDR_F0531182NCAM00299M1
2282,NLB_511215734EDR_F0531248NCAM00385M1
2283,NLB_511216545EDR_F0531284NCAM00250M1
2284,NLB_511217180EDR_F0531284NCAM07753M1
2285,NLB_511217212EDR_F0531284NCAM07753M1
2286,NLB_511217236EDR_F0531284NCAM07753M1
2287,NLB_511217267EDR_F0531284NCAM07753M1
2288,NLB_511303295EDR_F0531434NCAM00385M1
2289,NLB_511303974EDR_F0531470NCAM00252M1
2290,NLB_511303999EDR_F0531470NCAM00252M1
2291,NLB_511304023EDR_F0531470NCAM00252M1
2292,NLB_511304054EDR_F0531470NCAM00252M1
2293,NLB_511304085EDR_F0531470NCAM00252M1
2294,NLB_511304483EDR_F0531470NCAM07753M1
2295,NLB_511391140EDR_F0531716NCAM00385M1
2296,NLB_511391817EDR_F0531756NCAM05113M1
2297,NLB_511391841EDR_F0531756NCAM05113M1
2298,NLB_511391873EDR_F0531756NCAM05113M1
2299,NLB_511391897EDR_F0531756NCAM05113M1
2300,NLB_511392514EDR_F0531756NCAM00253M1
2301,NLB_511485182EDR_F0531954NCAM00385M1
2302,NLB_511485953EDR_F0531990NCAM00254M1
2303,NLB_511485985EDR_F0531990NCAM00254M1
2304,NLB_511486017EDR_F0531990NCAM00254M1
2305,NLB_511486047EDR_F0531990NCAM00254M1
2306,NLB_511486078EDR_F0531990NCAM00254M1
2307,NLB_511486519EDR_F0531990NCAM00255M1
2308,NLB_511571051EDR_F0531994NCAM00256M1
2309,NLB_511571075EDR_F0531994NCAM00256M1
2310,NLB_511571107EDR_F0531994NCAM00256M1
2311,NLB_511571138EDR_F0531994NCAM00256M1
2312,NLB_511572072EDR_F0531994NCAM00258M1
2313,NLB_511834328EDR_F0531994NCAM00256M1
2314,NLB_511834352EDR_F0531994NCAM00256M1
2315,NLB_511834377EDR_F0531994NCAM00256M1
2316,NLB_511834983EDR_F0531994NCAM07753M1
2317,NLB_511923566EDR_F0532078NCAM00305M1
2318,NLB_511924442EDR_F0532138NCAM05113M1
2319,NLB_511924466EDR_F0532138NCAM05113M1
2320,NLB_511929711EDR_F0532138NCAM07753M1
2321,NLB_511929742EDR_F0532138NCAM07753M1
2322,NLB_511929774EDR_F0532138NCAM07753M1
2323,NLB_512016620EDR_F0532298NCAM00259M1
2324,NLB_512016644EDR_F0532298NCAM00259M1
2325,NLB_512017577EDR_F0532298NCAM00261M1
2326,NLB_512017601EDR_F0532298NCAM00261M1
2327,NLB_512017632EDR_F0532298NCAM00261M1
2328,NLB_512191234EDR_F0532406NCAM00262M1
2329,NLB_512191258EDR_F0532406NCAM00262M1
2330,NLB_512191282EDR_F0532406NCAM00262M1
2331,NLB_512191313EDR_F0532406NCAM00262M1
2332,NLB_512192972EDR_F0532406NCAM07753M1
2333,NLB_512193004EDR_F0532406NCAM07753M1
2334,NLB_512369211EDR_F0532532NCAM00385M1
2335,NLB_512373315EDR_F0532578NCAM00263M1
2336,NLB_512373346EDR_F0532578NCAM00263M1
2337,NLB_512373378EDR_F0532578NCAM00263M1
2338,NLB_512373409EDR_F0532578NCAM00263M1
2339,NLB_512374239EDR_F0532578NCAM07753M1
2340,NLB_512725460EDR_F0532944NCAM00385M1
2341,NLB_512730129EDR_F0532980NCAM00265M1
2342,NLB_512730161EDR_F0532980NCAM00265M1
2343,NLB_512730192EDR_F0532980NCAM00265M1
2344,NLB_512730222EDR_F0532980NCAM00265M1
2345,NLB_512730254EDR_F0532980NCAM00265M1
2346,NLB_512731305EDR_F0532980NCAM07753M1
2347,NLB_512994896EDR_F0540000NCAM00266M1
2348,NLB_512995340EDR_F0540000NCAM07753M1
2349,NLB_512995372EDR_F0540000NCAM07753M1
2350,NLB_512995403EDR_F0540000NCAM07753M1
2351,NLB_512995434EDR_F0540000NCAM07753M1
2352,NLB_513168929EDR_F0540006NCAM00267M1
2353,NLB_513174697EDR_F0540006NCAM07753M1
2354,NLB_513174728EDR_F0540006NCAM07753M1
2355,NLB_513174760EDR_F0540006NCAM07753M1
2356,NLB_513174791EDR_F0540006NCAM07753M1
2357,NLB_513344056EDR_F0540010NCAM00268M1
2358,NLB_513350256EDR_F0540010NCAM07753M1
2359,NLB_513350281EDR_F0540010NCAM07753M1
2360,NLB_513350312EDR_F0540010NCAM07753M1
2361,NLB_513350344EDR_F0540010NCAM07753M1
2362,NLB_513701117EDR_F0540064NCAM00365M1
2363,NLB_513701141EDR_F0540064NCAM00365M1
2364,NLB_513701679EDR_F0540088NCAM00267M1
2365,NLB_513701711EDR_F0540088NCAM00267M1
2366,NLB_513701735EDR_F0540088NCAM00267M1
2367,NLB_513706712EDR_F0540088NCAM07753M1
2368,NLB_513706744EDR_F0540088NCAM07753M1
2369,NLB_513787544EDR_F0540196NCAM00385M1
2370,NLB_513788198EDR_F0540238NCAM00269M1
2371,NLB_513788222EDR_F0540238NCAM00269M1
2372,NLB_513788246EDR_F0540238NCAM00269M1
2373,NLB_513788270EDR_F0540238NCAM00269M1
2374,NLB_513788294EDR_F0540238NCAM00269M1
2375,NLB_513879341EDR_F0540316NCAM00270M1
2376,NLB_513879441EDR_F0540316NCAM00270M1
2377,NLB_513879472EDR_F0540316NCAM00270M1
2378,NLB_513879503EDR_F0540316NCAM00270M1
2379,NLB_513879534EDR_F0540316NCAM00270M1
2380,NLB_513879558EDR_F0540316NCAM00270M1
2381,NLB_513880614EDR_F0540388NCAM00271M1
2382,NLB_513880646EDR_F0540388NCAM00271M1
2383,NLB_513880670EDR_F0540388NCAM00271M1
2384,NLB_513880701EDR_F0540388NCAM00271M1
2385,NLB_513881570EDR_F0540388NCAM07753M1
2386,NLB_513965268EDR_F0540388NCAM00272M1
2387,NLB_513965293EDR_F0540388NCAM00272M1
2388,NLB_513965324EDR_F0540388NCAM00272M1
2389,NLB_513965348EDR_F0540388NCAM00272M1
2390,NLB_513965372EDR_F0540388NCAM00272M1
2391,NLB_513966408EDR_F0540388NCAM07753M1
2392,NLB_514326109EDR_F0540622NCAM00385M1
2393,NLB_514326779EDR_F0540668NCAM00275M1
2394,NLB_514326810EDR_F0540668NCAM00275M1
2395,NLB_514326834EDR_F0540668NCAM00275M1
2396,NLB_514326866EDR_F0540668NCAM00275M1
2397,NLB_514326898EDR_F0540668NCAM00275M1
2398,NLB_514413076EDR_F0540746NCAM00276M1
2399,NLB_514420125EDR_F0540746NCAM07753M1
2400,NLB_514420157EDR_F0540746NCAM07753M1
2401,NLB_514420187EDR_F0540746NCAM07753M1
2402,NLB_514420219EDR_F0540746NCAM07753M1
2403,NLB_514420250EDR_F0540746NCAM07753M1
2404,NLB_515472768EDR_F0540746NCAM00361M1
2405,NLB_515472793EDR_F0540746NCAM00361M1
2406,NLB_515476633EDR_F0540908NCAM00385M1
2407,NLB_515477052EDR_F0540938NCAM07753M1
2408,NLB_515477083EDR_F0540938NCAM07753M1
2409,NLB_515477107EDR_F0540938NCAM07753M1
2410,NLB_515477131EDR_F0540938NCAM07753M1
2411,NLB_515477155EDR_F0540938NCAM07753M1
2412,NLB_515477186EDR_F0540938NCAM07753M1
2413,NLB_516627244EDR_F0540992NCAM00277M1
2414,NLB_516627275EDR_F0540992NCAM00277M1
2415,NLB_516627299EDR_F0540992NCAM00277M1
2416,NLB_516627323EDR_F0540992NCAM00277M1
2417,NLB_516627347EDR_F0540992NCAM00277M1
2418,NLB_516810300EDR_F0541214NCAM00385M1
2419,NLB_516810881EDR_F0541238NCAM00280M1
2420,NLB_516810912EDR_F0541238NCAM00280M1
2421,NLB_516810943EDR_F0541238NCAM00280M1
2422,NLB_516816780EDR_F0541238NCAM07753M1
2423,NLB_516816812EDR_F0541238NCAM07753M1
2424,NLB_516816844EDR_F0541238NCAM07753M1
2425,NLB_516984026EDR_F0541412NCAM00386M1
2426,NLB_516984057EDR_F0541412NCAM00386M1
2427,NLB_516985243EDR_F0541490NCAM00281M1
2428,NLB_516985267EDR_F0541490NCAM00281M1
2429,NLB_516986072EDR_F0541490NCAM07753M1
2430,NLB_516986096EDR_F0541490NCAM07753M1
2431,NLB_516986120EDR_F0541490NCAM07753M1
2432,NLB_517253710EDR_F0541550NCAM00386M1
2433,NLB_517253741EDR_F0541550NCAM00386M1
2434,NLB_517254270EDR_F0541586NCAM00278M1
2435,NLB_517254301EDR_F0541586NCAM00278M1
2436,NLB_517254332EDR_F0541586NCAM00278M1
2437,NLB_517254363EDR_F0541586NCAM00278M1
2438,NLB_517255311EDR_F0541610NCAM07753M1
2439,NLB_517255342EDR_F0541610NCAM07753M1
2440,NLB_517255373EDR_F0541610NCAM07753M1
2441,NLB_517519027EDR_F0541778NCAM00282M1
2442,NLB_517519058EDR_F0541778NCAM00282M1
2443,NLB_517519082EDR_F0541778NCAM00282M1
2444,NLB_517524324EDR_F0541778NCAM07753M1
2445,NLB_517524355EDR_F0541778NCAM07753M1
2446,NLB_517604881EDR_F0542156NCAM00385M1
2447,NLB_517605784EDR_F0542202NCAM00284M1
2448,NLB_517605808EDR_F0542202NCAM00284M1
2449,NLB_517605832EDR_F0542202NCAM00284M1
2450,NLB_517611582EDR_F0542202NCAM07753M1
2451,NLB_517611613EDR_F0542202NCAM07753M1
2452,NLB_517611644EDR_F0542202NCAM07753M1
2453,NLB_517854448EDR_F0542202NCAM00322M1
2454,NLB_517866476EDR_F0542202NCAM00322M1
2455,NLB_517873849EDR_F0542202NCAM00322M1
2456,NLB_517882174EDR_F0542202NCAM00322M1
2457,NLB_517884741EDR_F0542202NCAM00322M1
2458,NLB_517960490EDR_F0542262NCAM00285M1
2459,NLB_517960514EDR_F0542262NCAM00285M1
2460,NLB_517962257EDR_F0542280NCAM07753M1
2461,NLB_517962281EDR_F0542280NCAM07753M1
2462,NLB_517962306EDR_F0542280NCAM07753M1
2463,NLB_517962330EDR_F0542280NCAM07753M1
2464,NLB_517962354EDR_F0542280NCAM07753M1
2465,NLB_518230361EDR_F0542280NCAM00286M1
2466,NLB_519025556EDR_F0542472NCAM00385M1
2467,NLB_519032042EDR_F0542508NCAM00287M1
2468,NLB_519032073EDR_F0542508NCAM00287M1
2469,NLB_519033060EDR_F0542508NCAM07753M1
2470,NLB_519033092EDR_F0542508NCAM07753M1
2471,NLB_519033116EDR_F0542508NCAM07753M1
2472,NLB_519208075EDR_F0542724NCAM00385M1
2473,NLB_519213780EDR_F0542784NCAM00288M1
2474,NLB_519213812EDR_F0542784NCAM00288M1
2475,NLB_519213844EDR_F0542784NCAM00288M1
2476,NLB_519213875EDR_F0542784NCAM00288M1
2477,NLB_519214348EDR_F0542784NCAM07753M1
2478,NLB_519391421EDR_F0543000NCAM00385M1
2479,NLB_519392171EDR_F0543036NCAM00289M1
2480,NLB_519392204EDR_F0543036NCAM00289M1
2481,NLB_519392236EDR_F0543036NCAM00289M1
2482,NLB_519393259EDR_F0543036NCAM07753M1
2483,NLB_519393290EDR_F0543036NCAM07753M1
2484,NLB_519653980EDR_F0550000NCAM00293M1
2485,NLB_519654004EDR_F0550000NCAM00293M1
2486,NLB_519654035EDR_F0550000NCAM00293M1
2487,NLB_519654066EDR_F0550000NCAM00293M1
2488,NLB_519658184EDR_F0550000NCAM07753M1
2489,NLB_519836570EDR_F0550264NCAM00386M1
2490,NLB_519836595EDR_F0550264NCAM00386M1
2491,NLB_519837406EDR_F0550310NCAM00295M1
2492,NLB_519837438EDR_F0550310NCAM00295M1
2493,NLB_519837469EDR_F0550310NCAM00295M1
2494,NLB_519837501EDR_F0550310NCAM00295M1
2495,NLB_519838214EDR_F0550310NCAM07753M1
2496,NLB_519838244EDR_F0550310NCAM07753M1
2497,NLB_520270419EDR_F0550502NCAM00385M1
2498,NLB_520271204EDR_F0550538NCAM00298M1
2499,NLB_520271236EDR_F0550538NCAM00298M1
2500,NLB_520271268EDR_F0550538NCAM00298M1
2501,NLB_520271292EDR_F0550538NCAM00298M1
2502,NLB_520272002EDR_F0550538NCAM07753M1
2503,NLB_520272033EDR_F0550538NCAM07753M1
2504,NLB_520282052EDR_F0550538NCAM00565M1
2505,NLB_520445774EDR_F0551276NCAM00386M1
2506,NLB_520445798EDR_F0551276NCAM00386M1
2507,NLB_520452533EDR_F0551312NCAM00252M1
2508,NLB_520452564EDR_F0551312NCAM00252M1
2509,NLB_520452596EDR_F0551312NCAM00252M1
2510,NLB_520452626EDR_F0551312NCAM00252M1
2511,NLB_520452805EDR_F0551312NCAM07753M1
2512,NLB_520452836EDR_F0551312NCAM07753M1
2513,NLB_520627266EDR_F0551384NCAM00385M1
2514,NLB_520628076EDR_F0551420NCAM00254M1
2515,NLB_520628107EDR_F0551420NCAM00254M1
2516,NLB_520628138EDR_F0551420NCAM00254M1
2517,NLB_520628825EDR_F0551420NCAM00256M1
2518,NLB_520628856EDR_F0551420NCAM00256M1
2519,NLB_521604110EDR_F0551828NCAM00385M1
2520,NLB_521604807EDR_F0551864NCAM00258M1
2521,NLB_521604839EDR_F0551864NCAM00258M1
2522,NLB_521604870EDR_F0551864NCAM00258M1
2523,NLB_521610345EDR_F0551864NCAM07753M1
2524,NLB_521610375EDR_F0551864NCAM07753M1
2525,NLB_521610406EDR_F0551864NCAM07753M1
2526,NLB_521691417EDR_F0552068NCAM00385M1
2527,NLB_521692168EDR_F0552098NCAM00259M1
2528,NLB_521692199EDR_F0552098NCAM00259M1
2529,NLB_521692230EDR_F0552098NCAM00259M1
2530,NLB_521692640EDR_F0552098NCAM07753M1
2531,NLB_521692671EDR_F0552098NCAM07753M1
2532,NLB_521775946EDR_F0552152NCAM00385M1
2533,NLB_521775978EDR_F0552152NCAM00385M1
2534,NLB_521777252EDR_F0552222NCAM00261M1
2535,NLB_521777284EDR_F0552222NCAM00261M1
2536,NLB_521785393EDR_F0552222NCAM07753M1
2537,NLB_521785423EDR_F0552222NCAM07753M1
2538,NLB_521785454EDR_F0552222NCAM07753M1
2539,NLB_521867032EDR_F0552390NCAM00385M1
2540,NLB_521867577EDR_F0552432NCAM00262M1
2541,NLB_521867602EDR_F0552432NCAM00262M1
2542,NLB_521867633EDR_F0552432NCAM00262M1
2543,NLB_521873053EDR_F0552444NCAM00263M1
2544,NLB_521873084EDR_F0552444NCAM00263M1
2545,NLB_521873115EDR_F0552444NCAM00263M1
2546,NLB_521873146EDR_F0552444NCAM00263M1
2547,NLB_521873177EDR_F0552444NCAM00263M1
2548,NLB_521873201EDR_F0552444NCAM00263M1
2549,NLB_522232150EDR_F0552600NCAM00361M1
2550,NLB_522232181EDR_F0552600NCAM00361M1
2551,NLB_522232212EDR_F0552600NCAM00361M1
2552,NLB_522234337EDR_F0560000NCAM07753M1
2553,NLB_522234369EDR_F0560000NCAM07753M1
2554,NLB_522234401EDR_F0560000NCAM07753M1
2555,NLB_522234426EDR_F0560000NCAM07753M1
2556,NLB_522234458EDR_F0560000NCAM07753M1
2557,NLB_522668344EDR_F0560426NCAM00385M1
2558,NLB_522674232EDR_F0560462NCAM00266M1
2559,NLB_522674264EDR_F0560462NCAM00266M1
2560,NLB_522674295EDR_F0560462NCAM00266M1
2561,NLB_522674564EDR_F0560462NCAM07753M1
2562,NLB_522674595EDR_F0560462NCAM07753M1
2563,NLB_522843701EDR_F0560738NCAM00385M1
2564,NLB_522844433EDR_F0560774NCAM00267M1
2565,NLB_522844458EDR_F0560774NCAM00267M1
2566,NLB_522844490EDR_F0560774NCAM00267M1
2567,NLB_522849185EDR_F0560774NCAM07753M1
2568,NLB_522849215EDR_F0560774NCAM07753M1
2569,NLB_523024081EDR_F0561086NCAM00385M1
2570,NLB_523024829EDR_F0561122NCAM00268M1
2571,NLB_523024854EDR_F0561122NCAM00268M1
2572,NLB_523024886EDR_F0561122NCAM00268M1
2573,NLB_523024916EDR_F0561122NCAM00268M1
2574,NLB_523030971EDR_F0561122NCAM00270M1
2575,NLB_523286235EDR_F0561206NCAM00385M1
2576,NLB_523287458EDR_F0561236NCAM00271M1
2577,NLB_523287482EDR_F0561236NCAM00271M1
2578,NLB_523288565EDR_F0561236NCAM00273M1
2579,NLB_523288589EDR_F0561236NCAM00273M1
2580,NLB_524176266EDR_F0561290NCAM00385M1
2581,NLB_524176945EDR_F0561326NCAM00275M1
2582,NLB_524176969EDR_F0561326NCAM00275M1
2583,NLB_524177001EDR_F0561326NCAM00275M1
2584,NLB_524177025EDR_F0561326NCAM00275M1
2585,NLB_524182332EDR_F0561326NCAM07753M1
2586,NLB_524264331EDR_F0561632NCAM00276M1
2587,NLB_524264355EDR_F0561632NCAM00276M1
2588,NLB_524264386EDR_F0561632NCAM00276M1
2589,NLB_524264844EDR_F0561632NCAM07753M1
2590,NLB_524264869EDR_F0561632NCAM07753M1
2591,NLB_524264900EDR_F0561632NCAM07753M1
2592,NLB_524532526EDR_F0561992NCAM00386M1
2593,NLB_524534029EDR_F0562034NCAM00279M1
2594,NLB_524534054EDR_F0562034NCAM00279M1
2595,NLB_524534086EDR_F0562034NCAM00279M1
2596,NLB_524534514EDR_F0562034NCAM00280M1
2597,NLB_524534539EDR_F0562034NCAM00280M1
2598,NLB_524534570EDR_F0562034NCAM00280M1
2599,NLB_524534674EDR_F0562034NCAM07753M1
2600,NLB_524534705EDR_F0562034NCAM07753M1
2601,NLB_524534736EDR_F0562034NCAM07753M1
2602,NLB_524620433EDR_F0562376NCAM00385M1
2603,NLB_524621257EDR_F0562428NCAM00281M1
2604,NLB_524621281EDR_F0562428NCAM00281M1
2605,NLB_524621305EDR_F0562428NCAM00281M1
2606,NLB_524621761EDR_F0562428NCAM00283M1
2607,NLB_524621785EDR_F0562428NCAM00283M1
2608,NLB_524707840EDR_F0562590NCAM00386M1
2609,NLB_524707864EDR_F0562590NCAM00386M1
2610,NLB_524708715EDR_F0570000NCAM00284M1
2611,NLB_524708747EDR_F0570000NCAM00284M1
2612,NLB_524708770EDR_F0570000NCAM00284M1
2613,NLB_524708801EDR_F0570000NCAM00284M1
2614,NLB_524709216EDR_F0570000NCAM07753M1
2615,NLB_524709247EDR_F0570000NCAM07753M1
2616,NLB_524887889EDR_F0570426NCAM00385M1
2617,NLB_524888656EDR_F0570462NCAM00285M1
2618,NLB_524888688EDR_F0570462NCAM00285M1
2619,NLB_524889223EDR_F0570462NCAM07753M1
2620,NLB_524889254EDR_F0570462NCAM07753M1
2621,NLB_524889285EDR_F0570462NCAM07753M1
2622,NLB_525240392EDR_F0570984NCAM00385M1
2623,NLB_525241085EDR_F0571020NCAM00289M1
2624,NLB_525241110EDR_F0571020NCAM00289M1
2625,NLB_525241135EDR_F0571020NCAM00289M1
2626,NLB_525241159EDR_F0571020NCAM00289M1
